rank,username,ptcg_id,area,points
270,Alston,tw88955558,臺中市,0pt
271,Alvis,tw96797685,高雄市,0pt
272,Amanda,tw19963605,新北市,0pt
273,Amo,tw14711518,高雄市,0pt
274,An0208,tw89645111,屏東縣,0pt
275,Anber,tw68930381,臺中市,0pt
276,Anderson,tw04520367,新竹市,0pt
277,Andrew,tw14405544,臺北市,0pt
278,Andrew,tw03016894,臺北市,0pt
279,AndyTT,tw59077725,高雄市,0pt
280,Apache,tw69916924,新北市,0pt
281,Ari,tw69234704,臺北市,0pt
282,Ariel1128,tw59559247,新北市,0pt
283,B.S.T Hiro,tw64038007,臺中市,0pt
284,BST-Wimi,tw13165108,臺中市,0pt
285,BST_Rogerko,tw88480839,臺中市,0pt
286,BallBall,tw04290509,臺南市,0pt
287,Bearhuang01,tw59932079,新北市,0pt
288,Ben,tw10603639,彰化縣,0pt
289,Ben,tw85143398,新北市,0pt
290,Ben,tw53499789,臺北市,0pt
291,Benjamin,tw25167742,臺北市,0pt
292,Benny,tw09573043,新北市,0pt
293,Benson,tw53082926,臺中市,0pt
294,Benson,tw24176995,臺北市,0pt
295,Birdy,tw65107115,桃園市,0pt
296,Boteas,tw12114168,屏東縣,0pt
297,Brian,tw21302583,彰化縣,0pt
298,Brian,tw39171885,臺中市,0pt
299,Bright,tw12155269,桃園市,0pt
300,Brock0501,tw63617314,高雄市,0pt
301,Brolyou,tw63331658,高雄市,0pt
302,BuBu,tw13380713,新北市,0pt
303,CATSTAR,tw10984717,新北市,0pt
304,CHEN-CHEN,tw28641931,臺南市,0pt
305,CHENCHEN,tw63007000,新北市,0pt
306,CHINGCHU,tw74834256,桃園市,0pt
307,CODY,tw82674376,新北市,0pt
308,CYS777,tw60076016,苗栗縣,0pt
309,Caesar,tw16356327,新北市,0pt
310,Carly,tw71538181,新竹市,0pt
311,Catboss,tw30352379,高雄市,0pt
312,Caty,tw88883410,嘉義縣,0pt
313,CcCcCc,tw46645471,新北市,0pt
314,Chance,tw51964903,基隆市,0pt
315,Chandler,tw80972698,新北市,0pt
316,Char1120,tw74905288,臺南市,0pt
317,Charlie,tw98403682,臺北市,0pt
318,CharlieC,tw76438841,高雄市,0pt
319,CharlieW,tw57606438,桃園市,0pt
320,Chen-hsiao-lu,tw43724313,臺南市,0pt
321,ChengFeng,tw91832860,高雄市,0pt
322,Chester,tw75265013,雲林縣,0pt
323,Chi,tw85540066,新北市,0pt
324,Chin,tw87891110,高雄市,0pt
325,Chris,tw35622829,新北市,0pt
326,Chris,tw70079797,高雄市,0pt
327,Clayton,tw79968805,高雄市,0pt
328,Colin_H,tw81103300,臺南市,0pt
329,Connor,tw08761642,臺北市,0pt
330,Cort,tw86906617,新北市,0pt
331,DUNCAN,tw43735908,新北市,0pt
332,Dada,tw69035917,桃園市,0pt
333,Damon,tw61573942,新北市,0pt
334,Darcy,tw06703131,桃園市,0pt
335,Darren,tw55370103,基隆市,0pt
336,Darren,tw85259334,新北市,0pt
337,Darren,tw62463648,新北市,0pt
338,David,tw89591201,彰化縣,0pt
339,Denden,tw29665443,高雄市,0pt
340,Dino,tw52313759,新北市,0pt
341,Dom,tw51222111,苗栗縣,0pt
342,Dora,tw54428794,桃園市,0pt
343,DragonTai,tw08703678,桃園市,0pt
344,Dustin,tw42484676,臺北市,0pt
345,Dylan,tw54580127,新竹縣,0pt
346,EASON,tw71384081,臺北市,0pt
347,EDDIE,tw35736449,臺中市,0pt
348,EJhappy,tw41869820,新竹縣,0pt
349,ENYUN,tw45064771,臺北市,0pt
350,ESKO,tw85135259,高雄市,0pt
351,ETHAN,tw43235202,新北市,0pt
352,Each,tw49506962,臺北市,0pt
353,Eason,tw67868562,新竹縣,0pt
354,Eason,tw72740783,臺南市,0pt
355,EasonWest,tw65726372,臺北市,0pt
356,Eason_mori,tw43594615,臺南市,0pt
357,Eddie,tw83119817,新北市,0pt
358,Edward,tw96006069,新北市,0pt
359,Edward,tw95084853,臺南市,0pt
360,Edwin,tw43317463,臺北市,0pt
361,Elmo$?,tw68238948,高雄市,0pt
362,Elsa,tw66357714,臺北市,0pt
363,Eltonchen,tw21310819,新北市,0pt
364,Ema,tw58008525,高雄市,0pt
365,Emily,tw09878733,桃園市,0pt
366,Emily,tw59978398,臺中市,0pt
367,Emma,tw59827090,新北市,0pt
368,Ena_Fan,tw65187155,新北市,0pt
369,Enping,tw54461786,臺北市,0pt
370,Eric,tw37692474,彰化縣,0pt
371,Eric,tw44562572,桃園市,0pt
372,Ericyi,tw65952377,南投縣,0pt
373,EstherPinko,tw93772052,臺中市,0pt
374,Ethan,tw87520683,新北市,0pt
375,Ethan,tw43757053,桃園市,0pt
376,Ethan0702,tw81836542,臺北市,0pt
377,Ethan_Wu,tw81240634,臺北市,0pt
378,EugeneChen,tw39737252,桃園市,0pt
379,EvAn,tw10443601,苗栗縣,0pt
380,Evan,tw07170462,高雄市,0pt
381,Ewan1127,tw03800951,高雄市,0pt
382,FIFI,tw69303894,高雄市,0pt
383,Fanky,tw34297641,高雄市,0pt
384,Franklin,tw37242617,桃園市,0pt
385,Galen,tw56055649,高雄市,0pt
386,Gary,tw95484359,桃園市,0pt
387,Gary,tw22071324,桃園市,0pt
388,GengarMaster,tw90774713,臺中市,0pt
389,Grace,tw13308021,臺中市,0pt
390,HAOTING,tw76622951,高雄市,0pt
391,HAPPY,tw27039186,桃園市,0pt
392,HSIEHYUNCHU,tw16120388,臺中市,0pt
393,HUGO,tw00244458,桃園市,0pt
394,HaHa,tw30943815,新竹縣,0pt
395,Hamilton,tw87477790,高雄市,0pt
396,Han,tw81078109,高雄市,0pt
397,Han^^,tw18941589,新北市,0pt
398,Hank,tw88462401,新北市,0pt
399,Hankchen,tw35766555,臺北市,0pt
400,Hannah,tw38711491,新北市,0pt
401,Hardy,tw18343918,臺北市,0pt
402,Harry,tw18893262,臺中市,0pt
403,Hawk,tw77153350,基隆市,0pt
404,Henry,tw37153464,新北市,0pt
405,Henry,tw50243489,新竹市,0pt
406,Herson,tw48722414,高雄市,0pt
407,Hh0205,tw70935802,新竹縣,0pt
408,HoHo,tw98239528,臺北市,0pt
409,Howard,tw99118086,臺南市,0pt
410,Howard0517,tw97523709,新北市,0pt
411,Hsin,tw66518344,新北市,0pt
412,HsuPuffs,tw11239933,嘉義縣,0pt
413,HsuYoYo,tw13538799,嘉義縣,0pt
414,Hsuan,tw38603513,彰化縣,0pt
415,Ian,tw46839836,新北市,0pt
416,Ian,tw02333006,臺北市,0pt
417,Ian,tw26592131,臺北市,0pt
418,Ian,tw88443275,臺北市,0pt
419,IanLan,tw16216211,新北市,0pt
420,IanLu,tw26709611,新北市,0pt
421,Ike,tw11135651,高雄市,0pt
422,Inene,tw42471010,高雄市,0pt
423,Iris,tw15796725,臺中市,0pt
424,Isaac,tw05325053,桃園市,0pt
425,Isaac,tw41528837,臺北市,0pt
426,Isabella,tw68210121,新北市,0pt
427,Ivan,tw81165862,新北市,0pt
428,Ivan,tw73009604,新北市,0pt
429,JAY_WENG,tw95117832,新北市,0pt
430,JERRY1015,tw96566220,桃園市,0pt
431,JJ,tw91836958,臺北市,0pt
432,JM111122,tw64018787,臺北市,0pt
433,JOYCE,tw43203783,新北市,0pt
434,JSY,tw04948904,臺北市,0pt
435,Jack,tw00987405,新北市,0pt
436,Jackson,tw41404206,桃園市,0pt
437,Jackson0908,tw31583544,高雄市,0pt
438,Jade_Nian,tw70625632,臺北市,0pt
439,James,tw07431675,新北市,0pt
440,James,tw61751563,臺中市,0pt
441,James,tw68001090,高雄市,0pt
442,Jamie,tw16525402,臺北市,0pt
443,JamieChuang,tw35393687,新竹市,0pt
444,Jamison,tw46087704,宜蘭縣,0pt
445,Jason,tw67241213,桃園市,0pt
446,Jasper,tw09160306,新北市,0pt
447,Jasper,tw40492367,臺中市,0pt
448,JasperHo,tw45284866,新竹市,0pt
449,Jay,tw67674606,新北市,0pt
450,Jay,tw94202069,新竹市,0pt
451,Jay,tw33527915,高雄市,0pt
452,Jeremy,tw45737253,新北市,0pt
453,Jeremy,tw73301852,新竹市,0pt
454,Jerry,tw31605066,雲林縣,0pt
455,Jessie,tw17186684,新竹市,0pt
456,Jett,tw41153137,新北市,0pt
457,Jewel,tw47636899,臺北市,0pt
458,Jiayi,tw17559512,臺北市,0pt
459,Jimmy,tw88941070,新北市,0pt
460,Jimmy,tw33027113,高雄市,0pt
461,JimmyWu,tw14448913,新竹市,0pt
462,Johan,tw89017562,高雄市,0pt
463,Jumping,tw40531482,新北市,0pt
464,Junior,tw70076947,桃園市,0pt
465,KAI,tw01014849,新北市,0pt
466,KAI,tw01420318,新北市,0pt
467,KD,tw20890965,臺北市,0pt
468,KEN,tw50836581,新竹縣,0pt
469,KK,tw56351610,臺北市,0pt
470,Kai,tw71396702,臺中市,0pt
471,Kai,tw19709119,臺北市,0pt
472,Kailun,tw90583339,高雄市,0pt
473,Kainu,tw13453876,桃園市,0pt
474,Karen,tw54780572,雲林縣,0pt
475,Kasper,tw00725092,臺北市,0pt
476,Katie,tw56265959,高雄市,0pt
477,Kelly,tw26308001,臺南市,0pt
478,Ken,tw31938723,臺中市,0pt
479,Ken,tw40151732,臺北市,0pt
480,KenLiang,tw89443877,新竹縣,0pt
481,Kent,tw38300662,新北市,0pt
482,Kent,tw24147094,高雄市,0pt
483,Kerwin,tw12872946,臺北市,0pt
484,Kevin,tw25423981,基隆市,0pt
485,Kevin,tw07351529,新竹縣,0pt
486,Kitty,tw74391632,臺北市,0pt
487,Kyle,tw84886893,宜蘭縣,0pt
488,Kyle,tw75053390,臺北市,0pt
489,LAIRUIEN,tw78494100,新北市,0pt
490,LALA,tw11445283,臺北市,0pt
491,LI-HO,tw74972714,新北市,0pt
492,LUKA,tw50862692,高雄市,0pt
493,Lala,tw01630016,新北市,0pt
494,Larry,tw91329160,桃園市,0pt
495,Leo,tw15840367,新北市,0pt
496,Leo,tw49242729,新北市,0pt
497,Leo,tw86398471,新北市,0pt
498,Leo,tw83959755,新竹縣,0pt
499,Leo,tw29362526,臺中市,0pt
500,Leo,tw87298067,高雄市,0pt
501,LeoTung,tw18550460,屏東縣,0pt
502,Leonard,tw36318694,新北市,0pt
503,Leonard,tw75805836,新北市,0pt
504,Lessie,tw93538561,新北市,0pt
505,Lewis,tw85115912,高雄市,0pt
506,Li100,tw36804145,高雄市,0pt
507,Liam,tw74670311,新北市,0pt
508,Liam,tw96043150,新北市,0pt
509,Lichi,tw63573547,桃園市,0pt
510,Light,tw67886542,基隆市,0pt
511,Lightning,tw67963923,新北市,0pt
512,Lily,tw79730420,桃園市,0pt
513,Lily-Lin,tw84259095,臺中市,0pt
514,LinKe,tw15677260,桃園市,0pt
515,Lintong,tw44990733,臺中市,0pt
516,Lion,tw27052255,高雄市,0pt
517,Logan,tw25646909,新竹市,0pt
518,LongLong,tw94856709,臺北市,0pt
519,Lucagaga,tw00291694,高雄市,0pt
520,Lucas,tw18981220,臺北市,0pt
521,LuckyPack,tw35590688,新北市,0pt
522,Lucy,tw77693453,臺北市,0pt
523,Luka,tw98478191,新北市,0pt
524,Luke,tw81081532,新北市,0pt
525,Lumi1109,tw61274898,新北市,0pt
526,MARSLIAO,tw92170104,新北市,0pt
527,MAX,tw43421887,臺北市,0pt
528,MUMU,tw50920338,高雄市,0pt
529,Mai,tw19737012,新北市,0pt
530,Manson,tw85271765,新竹縣,0pt
531,Mareep,tw48336261,桃園市,0pt
532,Mario,tw49935831,基隆市,0pt
533,Mark,tw99102955,新北市,0pt
534,Mars,tw81823566,桃園市,0pt
535,Martin,tw63964791,臺中市,0pt
536,Matt,tw08624670,雲林縣,0pt
537,Max,tw21185626,新竹縣,0pt
538,Max,tw16188645,臺北市,0pt
539,Max,tw65866331,臺北市,0pt
540,Max,tw34639519,高雄市,0pt
541,Max0611,tw68273572,新北市,0pt
542,McQueen,tw03698623,臺北市,0pt
543,Megan,tw39778238,新北市,0pt
544,Mia,tw05560504,臺北市,0pt
545,Michael,tw90100028,臺北市,0pt
546,Mickey,tw27616531,臺北市,0pt
547,Mike,tw79952467,宜蘭縣,0pt
548,Miles,tw73516405,臺中市,0pt
549,Millson,tw02867487,彰化縣,0pt
550,Ming,tw30204893,新北市,0pt
551,MinnieJR,tw34190189,臺北市,0pt
552,MoMo,tw75459672,高雄市,0pt
553,MojitoTai,tw30443070,桃園市,0pt
554,Molly,tw31560032,新北市,0pt
555,Molly,tw59024991,臺北市,0pt
556,Momo,tw65739902,新北市,0pt
557,Momo,tw15653084,臺中市,0pt
558,Monkey,tw15216000,臺南市,0pt
559,Moon,tw97863422,高雄市,0pt
560,Morris,tw58193881,新北市,0pt
561,Mountain0613,tw03577317,基隆市,0pt
562,Murphy,tw59235676,新北市,0pt
563,Nana,tw48143401,彰化縣,0pt
564,Neil,tw96894411,高雄市,0pt
565,Nemo,tw99012551,臺北市,0pt
566,Neo,tw20330503,臺北市,0pt
567,NiShuLa,tw51795134,新北市,0pt
568,Nick,tw77892771,臺北市,0pt
569,Nick,tw79237929,高雄市,0pt
570,Nicky,tw90431417,新北市,0pt
571,Nika,tw69124505,臺北市,0pt
572,OP-dragon,tw48302539,臺中市,0pt
573,OP_JASPER,tw71381282,苗栗縣,0pt
574,Olaf,tw18151878,新北市,0pt
575,Oliver1124,tw44093349,高雄市,0pt
576,Ollieyen,tw36464158,臺北市,0pt
577,Oreo,tw77156696,臺中市,0pt
578,Otto,tw71982966,高雄市,0pt
579,Ouyeh,tw86635851,臺中市,0pt
580,Owen,tw41685781,臺北市,0pt
581,Oz,tw87784484,新竹縣,0pt
582,PIKABOY,tw09202616,新竹市,0pt
583,POPOPink,tw51011226,新北市,0pt
584,Patrick0329,tw56183489,高雄市,0pt
585,Penn,tw71989757,彰化縣,0pt
586,Philbert,tw27112166,新北市,0pt
587,Philip,tw94614974,桃園市,0pt
588,Phoebe,tw46340529,新北市,0pt
589,Phoebe,tw00806610,新北市,0pt
590,Phoebe,tw66507575,臺中市,0pt
591,Pi,tw97090560,新北市,0pt
592,Pin,tw07828772,桃園市,0pt
593,Pokemon,tw45345926,新北市,0pt
594,Poli,tw25380887,臺中市,0pt
595,Pual,tw66447671,新北市,0pt
596,QQ,tw20612155,臺南市,0pt
597,Qbaby,tw67272459,宜蘭縣,0pt
598,Queena,tw20931594,臺中市,0pt
599,RUIRUI,tw68807154,臺中市,0pt
600,RYAN99,tw29893252,臺北市,0pt
601,Rain,tw98870668,桃園市,0pt
602,Rain,tw64961329,臺中市,0pt
603,Raven,tw41280156,新竹縣,0pt
604,Ray,tw61010056,新北市,0pt
605,Ray,tw25879854,新竹市,0pt
606,Ray,tw42929129,桃園市,0pt
607,Ray,tw02164786,臺中市,0pt
608,Ray,tw67635723,臺中市,0pt
609,Ray,tw92270690,臺北市,0pt
610,Ray,tw20140753,高雄市,0pt
611,Raymond,tw72918754,新北市,0pt
612,Raymond,tw70018182,臺南市,0pt
613,Reagan,tw83930011,新北市,0pt
614,Redy,tw69816395,新北市,0pt
615,Rex,tw36363909,新北市,0pt
616,Rex,tw01489320,臺北市,0pt
617,RiO,tw46558719,苗栗縣,0pt
618,Riana,tw05443607,桃園市,0pt
619,Ricky,tw87919037,新北市,0pt
620,Riley,tw37459669,新北市,0pt
621,Robbie,tw26711296,彰化縣,0pt
622,RockRock,tw98239812,臺北市,0pt
623,Rubble,tw02998823,臺中市,0pt
624,Rui,tw14198818,臺中市,0pt
625,Ruiyu,tw35405367,彰化縣,0pt
626,Ryan,tw78284581,新竹市,0pt
627,RyanBoy,tw53619217,臺北市,0pt
628,Ryder,tw13047090,臺中市,0pt
629,Ryder,tw97755940,臺中市,0pt
630,SJKo0201,tw34549343,高雄市,0pt
631,Sam,tw45547776,彰化縣,0pt
632,Sam,tw40370232,臺北市,0pt
633,Samuel,tw04390409,彰化縣,0pt
