rank,username,ptcg_id,area,points
218,OP-dragon,tw48302539,臺中市,0pt
218,OP_JASPER,tw71381282,苗栗縣,0pt
218,Olaf,tw18151878,新北市,0pt
218,Oliver1124,tw44093349,高雄市,0pt
218,Ollie,tw40588548,新北市,0pt
218,Ollieyen,tw36464158,臺北市,0pt
218,Oreo,tw77156696,臺中市,0pt
218,Otto,tw71982966,高雄市,0pt
218,Ouyeh,tw86635851,臺中市,0pt
218,Owen,tw41685781,臺北市,0pt
218,Oz,tw87784484,新竹縣,0pt
218,PIKABOY,tw09202616,新竹市,0pt
218,POPOPink,tw51011226,新北市,0pt
218,Patrick0329,tw56183489,高雄市,0pt
218,Penn,tw71989757,彰化縣,0pt
218,Philip,tw94614974,桃園市,0pt
218,Phoebe,tw46340529,新北市,0pt
218,Phoebe,tw00806610,新北市,0pt
218,Pi,tw97090560,新北市,0pt
218,Pin,tw07828772,桃園市,0pt
218,Pokemon,tw45345926,新北市,0pt
218,Poli,tw25380887,臺中市,0pt
218,Pual,tw66447671,新北市,0pt
218,Qbaby,tw67272459,宜蘭縣,0pt
218,Queena,tw20931594,臺中市,0pt
218,RUIRUI,tw68807154,臺中市,0pt
218,RYAN99,tw29893252,臺北市,0pt
218,Rain,tw64961329,臺中市,0pt
218,Ray,tw61010056,新北市,0pt
218,Ray,tw25879854,新竹市,0pt
218,Ray,tw42929129,桃園市,0pt
218,Ray,tw02164786,臺中市,0pt
218,Ray,tw67635723,臺中市,0pt
218,Ray,tw92270690,臺北市,0pt
218,Ray,tw20140753,高雄市,0pt
218,RayHsu,tw48444075,新北市,0pt
218,Raymond,tw70018182,臺南市,0pt
218,Reagan,tw83930011,新北市,0pt
218,Redy,tw69816395,新北市,0pt
218,Rex,tw36363909,新北市,0pt
218,Rex,tw01489320,臺北市,0pt
218,RexTsao,tw96773257,桃園市,0pt
218,RiO,tw46558719,苗栗縣,0pt
218,Riana,tw05443607,桃園市,0pt
218,Ricky,tw87919037,新北市,0pt
218,Riley,tw37459669,新北市,0pt
218,Robbie,tw26711296,彰化縣,0pt
218,RockRock,tw98239812,臺北市,0pt
218,Rubble,tw02998823,臺中市,0pt
218,Ruiyu,tw35405367,彰化縣,0pt
218,Ryan,tw78284581,新竹市,0pt
218,RyanBoy,tw53619217,臺北市,0pt
218,Ryder,tw13047090,臺中市,0pt
218,Ryder,tw97755940,臺中市,0pt
218,SJKo0201,tw34549343,高雄市,0pt
218,Sam,tw45547776,彰化縣,0pt
218,Sam,tw40370232,臺北市,0pt
218,Samuel,tw42786573,彰化縣,0pt
218,Schon,tw04651511,臺北市,0pt
218,Sea0929,tw20066895,基隆市,0pt
218,Sean,tw96990664,嘉義縣,0pt
218,Sean,tw65514915,桃園市,0pt
218,Sean1030,tw45014943,新北市,0pt
218,Sean@_@,tw80234260,南投縣,0pt
218,Sebastian,tw80656085,臺北市,0pt
218,Shawn,tw94059782,新北市,0pt
218,Shawn,tw30828758,桃園市,0pt
218,Shersher,tw07879058,新北市,0pt
218,Shin,tw94150599,新北市,0pt
218,Shiou,tw15078333,新北市,0pt
218,Sho,tw22074330,新竹縣,0pt
218,Shu,tw62456794,新竹市,0pt
218,Sianglin,tw63495082,桃園市,0pt
218,Sky,tw12120895,新北市,0pt
218,Sohpia,tw44577327,新竹市,0pt
218,Sonic,tw29759395,新竹縣,0pt
218,Sonic,tw37740270,新竹縣,0pt
218,Sophia,tw07986193,臺南市,0pt
218,Sophie,tw66847677,新北市,0pt
218,Sophie,tw99960528,臺北市,0pt
218,Sophie,tw57211621,臺北市,0pt
218,Spephen,tw92430228,臺南市,0pt
218,Stacy,tw99517585,臺北市,0pt
218,Stanley,tw89318583,臺中市,0pt
218,Star,tw85612003,新北市,0pt
218,Star,tw81496105,新北市,0pt
218,Star,tw12536050,臺南市,0pt
218,Stella,tw46503097,新北市,0pt
218,Sunny,tw88014909,新北市,0pt
218,Sunny,tw14243013,臺北市,0pt
218,Sunny,tw91979891,高雄市,0pt
218,Sylveon,tw21813037,彰化縣,0pt
218,T-REX,tw26630987,臺中市,0pt
218,TG_Oswald,tw98185930,新北市,0pt
218,TOBY,tw28355520,新北市,0pt
218,TONY,tw03452266,花蓮縣,0pt
218,Tall,tw69664233,嘉義市,0pt
218,TangTim,tw63265400,桃園市,0pt
218,Teddy,tw30630182,新北市,0pt
218,Terry,tw66247777,臺北市,0pt
218,Timmy,tw58053348,臺南市,0pt
218,Tina,tw85642270,桃園市,0pt
218,Toby,tw38870047,新北市,0pt
218,Tony,tw11104818,新北市,0pt
218,Una,tw98110674,新竹縣,0pt
218,VVN,tw06666663,桃園市,0pt
218,Vanco,tw88554433,新竹市,0pt
218,Vic,tw18211204,新北市,0pt
